Frequency (Hz),Amplitude (dBm)
23986000,-84.7
23995000,-83.85
24004000,-81.57
24013000,-85.15
24022000,-84.16
24031000,-82.55
24040000,-83.75
24049000,-82.81
24058000,-84.8
24067000,-83.96
24076000,-84.26
24085000,-84.8
24094000,-83.85
24103000,-83.27
24112000,-84.58
24121000,-83.08
24130000,-83.08
24139000,-84.7
24148000,-83.65
24157000,-84.7
24166000,-81.64
24175000,-85.75
24184000,-84.47
24193000,-84.16
24202000,-82.9
24211000,-85.38
24220000,-82.3
24229000,-83.85
24238000,-83.18
24247000,-83.36
24256000,-83.56
24265000,-83.65
24274000,-83.75
24283000,-83.85
24292000,-84.05
24301000,-83.95
24310000,-84.05
24319000,-83.85
24328000,-82.72
24337000,-83.27
24346000,-84.16
24355000,-83.65
24364000,-83.81
24373000,-83.72
24382000,-84.44
24391000,-83.62
24400000,-83.43
24409000,-84.23
24418000,-83.81
24427000,-83.81
24436000,-84.88
24445000,-83.92
24454000,-83.62
24463000,-84.99
24472000,-83.33
24481000,-83.23
24490000,-84.66
24499000,-83.62
24508000,-84.99
24517000,-81.61
24526000,-82.96
24535000,-83.81
24544000,-84.66
24553000,-86.1
24562000,-82.87
24571000,-84.66
24580000,-84.23
24589000,-84.44
24598000,-83.33
24607000,-83.42
24616000,-83.81
24625000,-84.66
24634000,-84.01
24643000,-84.33
24652000,-83.23
24661000,-84.66
24670000,-84.33
24679000,-85.11
24688000,-84.23
24697000,-83.23
24706000,-84.66
24715000,-84.01
24724000,-85.11
24733000,-82.43
24742000,-84.44
24751000,-83.14
24760000,-83.92
24769000,-83.71
24778000,-82.68
24787000,-83.92
24796000,-83.52
24805000,-83.23
24814000,-84.01
24823000,-84.76
24832000,-84.01
24841000,-83.81
24850000,-83.81
24859000,-84.01
24868000,-83.81
24877000,-85.59
24886000,-84.88
24895000,-83.81
24904000,-83.23
24913000,-82.77
24922000,-83.32
24931000,-83.81
24940000,-84.66
24949000,-83.81
24958000,-83.14
24967000,-83.91
24976000,-84.01
24985000,-81.92
24994000,-83.81
25003000,-83.42
25012000,-82.34
25021000,-80.93
25030000,-83.81
25039000,-84.22
25048000,-84.76
25057000,-83.04
25066000,-84.65
25075000,-85.1
25084000,-84.33
25093000,-83.04
25102000,-84.65
25111000,-83.42
25120000,-81.76
25129000,-84.87
25138000,-82.68
25147000,-84.12
25156000,-82.59
25165000,-83.32
25174000,-83.42
25183000,-84.01
25192000,-83.14
25201000,-83.23
25210000,-84.99
25219000,-83.81
25228000,-84.43
25237000,-84.22
25246000,-84.76
25255000,-85.46
25264000,-82.51
25273000,-83.71
25282000,-83.52
25291000,-84.22
25300000,-85.1
25309000,-83.61
25318000,-84.43
25327000,-84.22
25336000,-83.61
25345000,-84.22
25354000,-83.71
25363000,-84.01
25372000,-83.81
25381000,-83.42
25390000,-84.65
25399000,-84.99
25408000,-84.76
25417000,-84.11
25426000,-82.86
25435000,-83.81
25444000,-83.81
25453000,-84.01
25462000,-85.59
25471000,-84.43
25480000,-84.01
25489000,-84.22
25498000,-83.13
25507000,-84.76
25516000,-84.01
25525000,-83.61
25534000,-84.25
25543000,-82.89
25552000,-84.46
25561000,-85.02
25570000,-84.9
25579000,-82.8
25588000,-85.13
25597000,-83.74
25606000,-84.68
25615000,-83.64
25624000,-83.74
25633000,-84.68
25642000,-83.64
25651000,-85.13
25660000,-81.55
25669000,-84.15
25678000,-83.74
25687000,-85.13
25696000,-84.25
25705000,-83.07
25714000,-83.55
25723000,-83.17
25732000,-84.68
25741000,-84.46
25750000,-83.84
25759000,-84.25
25768000,-83.25
25777000,-84.68
25786000,-82.54
25795000,-84.04
25804000,-83.74
25813000,-84.04
25822000,-84.25
25831000,-83.64
25840000,-83.35
25849000,-84.9
25858000,-84.14
25867000,-84.57
25876000,-84.14
25885000,-84.46
25894000,-83.83
25903000,-83.45
25912000,-84.46
25921000,-83.64
25930000,-84.68
25939000,-84.9
25948000,-84.35
25957000,-84.46
25966000,-82.79
25975000,-83.35
25984000,-82.89
25993000,-84.25
26002000,-83.54
26011000,-82.54
26020000,-83.83
26029000,-85.25
26038000,-85.02
26047000,-83.83
26056000,-84.57
26065000,-82.62
26074000,-83.25
26083000,-83.54
26092000,-83.64
26101000,-85.61
26110000,-84.9
26119000,-83.94
26128000,-83.74
26137000,-84
26146000,-84.87
26155000,-83.41
26164000,-81.07
26173000,-82.33
26182000,-84.32
26191000,-84.65
26200000,-82.76
26209000,-85.1
26218000,-85.1
26227000,-83.7
26236000,-83.03
26245000,-82.67
26254000,-82.67
26263000,-83.22
26272000,-84.53
26281000,-85.09
26290000,-83.13
26299000,-84.42
26308000,-83.6
26317000,-84.87
26326000,-83.41
26335000,-84.21
26344000,-83.51
26353000,-84.42
26362000,-85.7
26371000,-85.09
26380000,-84.64
26389000,-84.21
26398000,-84.11
26407000,-83.6
26416000,-84.21
26425000,-84.86
26434000,-83.22
26443000,-84
26452000,-83.03
26461000,-84.64
26470000,-83.8
26479000,-83.41
26488000,-82.41
26497000,-83.7
26506000,-81.59
26515000,-83.6
26524000,-83.03
26533000,-85.09
26542000,-85.82
26551000,-83.13
26560000,-84.64
26569000,-83.03
26578000,-83.6
26587000,-83.41
26596000,-82.94
26605000,-85.09
26614000,-84.21
26623000,-84.64
26632000,-82.85
26641000,-84.32
26650000,-84.98
26659000,-84
26668000,-84.42
26677000,-85.33
26686000,-82.32
26695000,-83.8
26704000,-83.41
26713000,-85.45
26722000,-83.7
26731000,-84.56
26740000,-82.79
26749000,-83.93
26758000,-84.78
26767000,-84.78
26776000,-83.83
26785000,-83.25
26794000,-83.34
26803000,-85.12
26812000,-84.67
26821000,-83.06
26830000,-84.67
26839000,-84.89
26848000,-84.03
26857000,-84.45
26866000,-83.16
26875000,-83.83
26884000,-82.88
26893000,-85.61
26902000,-83.06
26911000,-84.35
26920000,-83.93
26929000,-83.06
26938000,-84.35
26947000,-84.56
26956000,-83.73
26965000,-84.78
26974000,-84.45
26983000,-84.56
26992000,-83.73
27001000,-85.12
27010000,-84.89
27019000,-83.83
27028000,-84.78
27037000,-82.97
27046000,-83.24
27055000,-82.88
27064000,-83.44
27073000,-85.12
27082000,-83.83
27091000,-84.45
27100000,-84.67
27109000,-83.83
27118000,-81.78
27127000,-83.83
27136000,-84.78
27145000,-83.82
27154000,-84.35
27163000,-84.13
27172000,-84.24
27181000,-84.45
27190000,-83.73
27199000,-82.35
27208000,-83.93
27217000,-83.06
27226000,-84.03
27235000,-84.24
27244000,-84.45
27253000,-83.15
27262000,-85.85
27271000,-84.45
27280000,-83.93
27289000,-84.56
27298000,-84.13
27307000,-83.93
27316000,-84.17
27325000,-83.66
27334000,-84.82
27343000,-84.38
27352000,-84.82
27361000,-81.63
27370000,-82.72
27379000,-83.56
27388000,-84.17
27397000,-84.6
27406000,-83.66
27415000,-84.49
27424000,-84.17
27433000,-84.17
27442000,-84.38
27451000,-84.94
27460000,-83.17
27469000,-84.06
27478000,-84.28
27487000,-83.56
27496000,-83.76
27505000,-84.38
27514000,-81.47
27523000,-83.76
27532000,-83.27
27541000,-85.29
27550000,-83.37
27559000,-84.82
27568000,-84.17
27577000,-82.54
27586000,-85.05
27595000,-82.11
27604000,-83.46
27613000,-83.17
27622000,-85.05
27631000,-83.37
27640000,-84.94
27649000,-83.37
27658000,-83.96
27667000,-85.29
27676000,-84.38
27685000,-85.05
27694000,-84.38
27703000,-83.46
27712000,-83.37
27721000,-83.46
27730000,-82.03
27739000,-83.66
27748000,-83.17
27757000,-83.96
27766000,-84.38
27775000,-85.41
27784000,-83.37
27793000,-84.82
27802000,-83.86
27811000,-84.6
27820000,-84.93
27829000,-83.75
27838000,-83.96
27847000,-84.38
27856000,-83.96
27865000,-83.36
27874000,-83.96
27883000,-83.96
27892000,-85.41
27901000,-83.96
27910000,-83.95
27919000,-82.88
27928000,-84.67
27937000,-85.12
27946000,-84.89
27955000,-84.44
27964000,-82.18
27973000,-84.02
27982000,-85.11
27991000,-84.44
28000000,-85
28009000,-84.44
28018000,-84.13
28027000,-85.35
28036000,-83.72
28045000,-84.77
28054000,-83.24
28063000,-82.69
28072000,-85.11
28081000,-82.78
28090000,-83.15
28099000,-85
28108000,-83.53
28117000,-85.48
28126000,-83.62
28135000,-83.62
28144000,-84.23
28153000,-84.55
28162000,-84.66
28171000,-85.6
28180000,-84.66
28189000,-84.02
28198000,-85.35
28207000,-84.88
28216000,-84.88
28225000,-84.34
28234000,-83.62
28243000,-83.53
28252000,-83.82
28261000,-81.77
28270000,-84.55
28279000,-84.12
28288000,-84.44
28297000,-82.69
28306000,-85.24
28315000,-84.77
28324000,-83.82
28333000,-84.02
28342000,-84.44
28351000,-83.33
28360000,-84.34
28369000,-84.44
28378000,-83.33
28387000,-84.44
28396000,-83.92
28405000,-84.44
28414000,-85
28423000,-82.87
28432000,-81.46
28441000,-82.87
28450000,-83.92
28459000,-83.43
28468000,-85.35
28477000,-84.44
28486000,-84.44
28495000,-84.88
28504000,-84.16
28513000,-84.81
28522000,-83.85
28531000,-82.71
28540000,-84.93
28549000,-83.08
28558000,-83.65
28567000,-84.59
28576000,-84.48
28585000,-83.75
28594000,-83.16
28603000,-84.37
28612000,-82.8
28621000,-84.06
28630000,-83.95
28639000,-84.27
28648000,-85.04
28657000,-83.55
28666000,-83.75
28675000,-83.85
28684000,-82.27
28693000,-84.27
28702000,-83.85
28711000,-82.62
28720000,-82.98
28729000,-84.59
28738000,-80.8
28747000,-81.31
28756000,-81.01
28765000,-82.7
28774000,-82.98
28783000,-82.27
28792000,-83.07
28801000,-82.98
28810000,-82.98
28819000,-85.16
28828000,-83.95
28837000,-83.95
28846000,-83.26
28855000,-84.93
28864000,-83.16
28873000,-83.65
28882000,-85.77
28891000,-82.27
28900000,-83.55
28909000,-84.81
28918000,-84.81
28927000,-83.16
28936000,-81.94
28945000,-84.16
28954000,-82.98
28963000,-83.55
28972000,-83.16
28981000,-83.55
28990000,-83.16
28999000,-84.37
29008000,-84.59
29017000,-85.04
29026000,-84.05
29035000,-83.36
29044000,-84.37
29053000,-83.85
29062000,-84.59
29071000,-83.95
29080000,-84.16
29089000,-82.98
29098000,-83.45
29107000,-84.47
29116000,-83.55
29125000,-84.16
29134000,-84.47
29143000,-84.59
29152000,-82.1
29161000,-83.26
29170000,-82.53
29179000,-84.37
29188000,-84.16
29197000,-83.94
29206000,-85.16
29215000,-83.85
29224000,-84.81
29233000,-84.47
29242000,-83.55
29251000,-84.59
29260000,-83.16
29269000,-84.59
29278000,-83.74
29287000,-83.35
29296000,-83.74
29305000,-84.37
29314000,-83.16
29323000,-84.26
29332000,-84.59
29341000,-84.16
29350000,-84.37
29359000,-83.94
29368000,-84.81
29377000,-84.59
29386000,-83.74
29395000,-83.16
29404000,-84.37
29413000,-83.45
29422000,-83.35
29431000,-84.59
29440000,-84.15
29449000,-84.59
29458000,-85.04
29467000,-84.59
29476000,-85.04
29485000,-84.81
29494000,-82.1
29503000,-84.37
29512000,-84.47
29521000,-84.81
29530000,-83.64
29539000,-84.81
29548000,-83.16
29557000,-84.15
29566000,-84.47
29575000,-83.54
29584000,-84.15
29593000,-82.52
29602000,-84.81
29611000,-83.94
29620000,-83.74
29629000,-83.07
29638000,-83.45
29647000,-84.36
29656000,-83.35
29665000,-82.7
29674000,-84.05
29683000,-84.05
29692000,-83.71
29701000,-82.16
29710000,-84.11
29719000,-85.22
29728000,-83.13
29737000,-82.51
29746000,-84.22
29755000,-84.43
29764000,-84.65
29773000,-84.76
29782000,-84.65
29791000,-83.32
29800000,-84.01
29809000,-84.01
29818000,-83.91
29827000,-83.8
29836000,-84.76
29845000,-84.22
29854000,-84.99
29863000,-84.01
29872000,-83.22
29881000,-83.32
29890000,-84.87
29899000,-85.34
29908000,-83.13
29917000,-83.8
29926000,-85.1
29935000,-84.01
29944000,-84.43
29953000,-82.86
29962000,-84.11
29971000,-81.76
29980000,-79.56
29989000,-70.04
29998000,-46.44
30000000,-60.02
