,Frequency (Hz),Amplitude (dBm)
3613,3713000,-75.32
3614,3714000,-73.5
3615,3715000,-74.27
3616,3716000,-74.83
3617,3717000,-74.93
3618,3718000,-75.02
3619,3719000,-75.22
3620,3720000,-74.18
3621,3721000,-75.74
3622,3722000,-76.51
3623,3723000,-76.17
3624,3724000,-75.84
3625,3725000,-76.29
3626,3726000,-76.06
3627,3727000,-75.84
3628,3728000,-75.22
3629,3729000,-75.02
3630,3730000,-74.64
3631,3731000,-75.32
3632,3732000,-76.06
3633,3733000,-75.63
3634,3734000,-77.63
3635,3735000,-76.06
3636,3736000,-75.63
3637,3737000,-75.74
3638,3738000,-75.32
3639,3739000,-74.93
3640,3740000,-74.64
3641,3741000,-76.06
3642,3742000,-75.63
3643,3743000,-76.28
3644,3744000,-76.51
3645,3745000,-74.64
3646,3746000,-75.42
3647,3747000,-74.27
3648,3748000,-74.27
3649,3749000,-75.32
3650,3750000,-74.55
3651,3751000,-77.25
3652,3752000,-75.74
3653,3753000,-74.55
3654,3754000,-75.63
3655,3755000,-75.74
3656,3756000,-75.02
3657,3757000,-76.17
3658,3758000,-75.02
3659,3759000,-74.27
3660,3760000,-74.18
3661,3761000,-74.83
3662,3762000,-74.55
3663,3763000,-74.64
3664,3764000,-75.84
3665,3765000,-74.83
3666,3766000,-76.28
3667,3767000,-75.63
3668,3768000,-77.12
3669,3769000,-76.51
3670,3770000,-77.0
3671,3771000,-77.63
3672,3772000,-75.22
3673,3773000,-75.74
3674,3774000,-75.02
3675,3775000,-75.22
3676,3776000,-77.0
3677,3777000,-76.17
3678,3778000,-73.83
3679,3779000,-75.42
3680,3780000,-74.64
3681,3781000,-74.27
3682,3782000,-76.51
3683,3783000,-76.51
3684,3784000,-75.63
3685,3785000,-74.45
3686,3786000,-74.64
3687,3787000,-74.45
3688,3788000,-76.64
3689,3789000,-74.45
3690,3790000,-75.32
3691,3791000,-75.84
3692,3792000,-74.18
3693,3793000,-76.06
3694,3794000,-74.93
3695,3795000,-75.32
3696,3796000,-73.17
3697,3797000,-74.45
3698,3798000,-73.41
3699,3799000,-74.18
3700,3800000,-73.5
3701,3801000,-73.41
3702,3802000,-73.58
3703,3803000,-75.22
3704,3804000,-74.83
3705,3805000,-74.83
3706,3806000,-74.83
3707,3807000,-74.18
3708,3808000,-74.93
3709,3809000,-75.63
3710,3810000,-74.83
3711,3811000,-75.22
3712,3812000,-73.58
3713,3813000,-74.27
3714,3814000,-76.06
3715,3815000,-74.64
3716,3816000,-75.74
3717,3817000,-75.22
3718,3818000,-75.02
3719,3819000,-75.42
3720,3820000,-74.45
3721,3821000,-76.28
3722,3822000,-76.17
3723,3823000,-77.12
3724,3824000,-73.74
3725,3825000,-75.74
3726,3826000,-76.06
3727,3827000,-77.5
3728,3828000,-75.22
3729,3829000,-75.22
3730,3830000,-75.84
3731,3831000,-76.64
3732,3832000,-75.22
3733,3833000,-75.02
3734,3834000,-74.55
3735,3835000,-75.63
3736,3836000,-74.93
3737,3837000,-75.32
3738,3838000,-75.74
3739,3839000,-75.63
3740,3840000,-74.93
3741,3841000,-76.28
3742,3842000,-75.74
3743,3843000,-77.0
3744,3844000,-76.06
3745,3845000,-74.55
3746,3846000,-75.84
3747,3847000,-76.51
3748,3848000,-75.42
3749,3849000,-73.74
3750,3850000,-75.74
3751,3851000,-77.0
3752,3852000,-74.09
3753,3853000,-76.06
3754,3854000,-75.32
3755,3855000,-75.42
3756,3856000,-76.17
3757,3857000,-75.74
3758,3858000,-75.42
3759,3859000,-76.06
3760,3860000,-75.63
3761,3861000,-75.84
3762,3862000,-75.63
3763,3863000,-74.09
3764,3864000,-74.4
3765,3865000,-75.37
3766,3866000,-74.97
3767,3867000,-75.37
3768,3868000,-76.23
3769,3869000,-74.88
3770,3870000,-75.27
3771,3871000,-76.46
3772,3872000,-75.58
3773,3873000,-76.46
3774,3874000,-76.7
3775,3875000,-74.78
3776,3876000,-75.17
3777,3877000,-74.13
3778,3878000,-75.27
3779,3879000,-75.17
3780,3880000,-76.59
3781,3881000,-74.88
3782,3882000,-74.04
3783,3883000,-75.69
3784,3884000,-74.22
3785,3885000,-74.78
3786,3886000,-76.12
3787,3887000,-76.23
3788,3888000,-74.13
3789,3889000,-75.79
3790,3890000,-76.59
3791,3891000,-76.01
3792,3892000,-76.01
3793,3893000,-75.69
3794,3894000,-76.01
3795,3895000,-73.69
3796,3896000,-74.4
3797,3897000,-73.87
3798,3898000,-73.69
3799,3899000,-73.2
3800,3900000,-72.73
3801,3901000,-73.2
3802,3902000,-74.58
3803,3903000,-76.01
3804,3904000,-73.87
3805,3905000,-73.78
3806,3906000,-73.53
3807,3907000,-75.17
3808,3908000,-74.22
3809,3909000,-74.22
3810,3910000,-74.78
3811,3911000,-76.59
3812,3912000,-75.79
3813,3913000,-74.5
3814,3914000,-75.69
3815,3915000,-73.53
3816,3916000,-75.58
3817,3917000,-76.12
3818,3918000,-74.78
3819,3919000,-75.37
3820,3920000,-74.78
3821,3921000,-76.59
3822,3922000,-76.01
3823,3923000,-74.5
3824,3924000,-75.58
3825,3925000,-75.37
3826,3926000,-76.46
3827,3927000,-75.17
3828,3928000,-76.23
3829,3929000,-76.23
3830,3930000,-74.88
3831,3931000,-75.58
3832,3932000,-73.69
3833,3933000,-76.23
3834,3934000,-76.95
3835,3935000,-75.69
3836,3936000,-76.23
3837,3937000,-75.79
3838,3938000,-75.69
3839,3939000,-75.58
3840,3940000,-75.27
3841,3941000,-75.27
3842,3942000,-76.12
3843,3943000,-74.78
3844,3944000,-75.27
3845,3945000,-75.58
3846,3946000,-76.01
3847,3947000,-74.13
3848,3948000,-74.78
3849,3949000,-76.12
3850,3950000,-75.27
3851,3951000,-74.22
3852,3952000,-76.59
3853,3953000,-76.59
3854,3954000,-76.46
3855,3955000,-75.17
3856,3956000,-75.17
3857,3957000,-75.17
3858,3958000,-74.13
3859,3959000,-75.58
3860,3960000,-76.23
3861,3961000,-75.37
3862,3962000,-75.37
3863,3963000,-76.46
3864,3964000,-75.58
3865,3965000,-76.12
3866,3966000,-74.88
3867,3967000,-77.45
3868,3968000,-75.27
3869,3969000,-76.46
3870,3970000,-74.87
3871,3971000,-76.46
3872,3972000,-76.23
3873,3973000,-74.22
3874,3974000,-76.59
3875,3975000,-75.27
3876,3976000,-76.01
3877,3977000,-76.01
3878,3978000,-75.69
3879,3979000,-75.69
3880,3980000,-76.01
3881,3981000,-74.13
3882,3982000,-75.17
3883,3983000,-76.95
3884,3984000,-75.37
3885,3985000,-76.46
3886,3986000,-76.46
3887,3987000,-76.01
3888,3988000,-74.97
3889,3989000,-74.13
3890,3990000,-75.37
3891,3991000,-76.59
3892,3992000,-76.46
3893,3993000,-75.37
3894,3994000,-73.87
3895,3995000,-75.69
3896,3996000,-74.97
3897,3997000,-73.36
3898,3998000,-74.5
3899,3999000,-73.04
3900,4000000,-75.27
3901,4001000,-74.87
3902,4002000,-72.86
3903,4003000,-73.41
3904,4004000,-74.09
3905,4005000,-75.02
3906,4006000,-75.63
3907,4007000,-75.02
3908,4008000,-75.74
3909,4009000,-76.64
3910,4010000,-75.32
3911,4011000,-76.28
3912,4012000,-74.63
3913,4013000,-75.42
3914,4014000,-75.32
3915,4015000,-76.06
3916,4016000,-76.51
3917,4017000,-75.63
3918,4018000,-74.92
3919,4019000,-74.83
3920,4020000,-75.32
3921,4021000,-77.5
3922,4022000,-75.84
3923,4023000,-74.92
3924,4024000,-76.28
3925,4025000,-75.63
3926,4026000,-74.63
3927,4027000,-75.74
3928,4028000,-75.84
3929,4029000,-77.5
3930,4030000,-76.28
3931,4031000,-75.74
3932,4032000,-76.06
3933,4033000,-77.0
3934,4034000,-76.64
3935,4035000,-74.63
3936,4036000,-74.09
3937,4037000,-76.17
3938,4038000,-76.17
3939,4039000,-77.63
3940,4040000,-75.42
3941,4041000,-75.42
3942,4042000,-76.17
3943,4043000,-75.74
3944,4044000,-73.41
3945,4045000,-76.06
3946,4046000,-74.63
3947,4047000,-75.63
3948,4048000,-76.17
3949,4049000,-75.74
3950,4050000,-75.63
3951,4051000,-75.22
3952,4052000,-74.45
3953,4053000,-76.17
3954,4054000,-75.63
3955,4055000,-74.55
3956,4056000,-74.55
3957,4057000,-75.02
3958,4058000,-73.92
3959,4059000,-77.0
3960,4060000,-74.45
3961,4061000,-76.17
3962,4062000,-76.06
3963,4063000,-75.84
3964,4064000,-76.06
3965,4065000,-76.64
3966,4066000,-76.17
3967,4067000,-74.17
3968,4068000,-74.09
3969,4069000,-76.75
3970,4070000,-77.0
3971,4071000,-75.79
3972,4072000,-75.27
3973,4073000,-76.95
3974,4074000,-75.27
3975,4075000,-75.58
3976,4076000,-75.37
3977,4077000,-75.17
3978,4078000,-76.12
3979,4079000,-77.07
3980,4080000,-74.51
3981,4081000,-74.33
3982,4082000,-74.6
3983,4083000,-75.9
3984,4084000,-75.8
3985,4085000,-73.89
3986,4086000,-75.38
3987,4087000,-76.34
3988,4088000,-74.69
3989,4089000,-75.38
3990,4090000,-75.48
3991,4091000,-76.57
3992,4092000,-76.23
3993,4093000,-74.51
3994,4094000,-76.12
3995,4095000,-74.51
3996,4096000,-73.98
3997,4097000,-74.51
3998,4098000,-74.15
3999,4099000,-73.98
4000,4100000,-73.98
4001,4101000,-74.51
4002,4102000,-74.15
4003,4103000,-74.23
4004,4104000,-72.92
4005,4105000,-75.08
4006,4106000,-75.08
4007,4107000,-74.15
4008,4108000,-76.12
4009,4109000,-75.69
4010,4110000,-74.15
4011,4111000,-75.27
4012,4112000,-77.06
4013,4113000,-75.38
4014,4114000,-75.08
4015,4115000,-74.33
4016,4116000,-74.23
4017,4117000,-75.69
4018,4118000,-75.8
4019,4119000,-75.8
4020,4120000,-75.9
4021,4121000,-75.8
4022,4122000,-75.48
4023,4123000,-76.57
4024,4124000,-76.69
4025,4125000,-76.57
4026,4126000,-76.34
4027,4127000,-75.69
4028,4128000,-75.8
4029,4129000,-76.12
4030,4130000,-76.12
4031,4131000,-75.08
4032,4132000,-74.69
4033,4133000,-73.98
4034,4134000,-75.69
4035,4135000,-76.81
4036,4136000,-75.38
4037,4137000,-75.38
4038,4138000,-75.9
4039,4139000,-75.08
4040,4140000,-74.15
4041,4141000,-75.9
4042,4142000,-75.27
4043,4143000,-73.89
4044,4144000,-76.23
4045,4145000,-75.69
4046,4146000,-74.69
4047,4147000,-76.23
4048,4148000,-74.98
4049,4149000,-75.27
4050,4150000,-75.69
4051,4151000,-76.34
4052,4152000,-75.08
4053,4153000,-76.12
4054,4154000,-76.12
4055,4155000,-75.79
4056,4156000,-74.15
4057,4157000,-76.23
4058,4158000,-75.27
4059,4159000,-74.6
4060,4160000,-76.57
4061,4161000,-75.38
4062,4162000,-75.79
4063,4163000,-76.12
4064,4164000,-76.12
4065,4165000,-75.9
4066,4166000,-75.08
4067,4167000,-75.9
4068,4168000,-77.06
4069,4169000,-76.23
4070,4170000,-76.12
4071,4171000,-75.27
4072,4172000,-75.08
4073,4173000,-75.79
4074,4174000,-74.23
4075,4175000,-77.69
4076,4176000,-75.08
4077,4177000,-75.08
4078,4178000,-75.48
4079,4179000,-74.98
4080,4180000,-77.25
4081,4181000,-76.64
4082,4182000,-76.75
4083,4183000,-76.17
4084,4184000,-76.28
4085,4185000,-76.06
4086,4186000,-74.09
4087,4187000,-77.25
4088,4188000,-77.0
4089,4189000,-75.63
4090,4190000,-76.06
4091,4191000,-74.93
4092,4192000,-76.06
4093,4193000,-74.09
4094,4194000,-74.83
4095,4195000,-76.06
4096,4196000,-75.02
4097,4197000,-75.74
4098,4198000,-74.64
4099,4199000,-75.22
4100,4200000,-73.83
4101,4201000,-74.83
4102,4202000,-75.24
4103,4203000,-74.57
4104,4204000,-73.95
4105,4205000,-76.09
4106,4206000,-75.76
4107,4207000,-75.87
4108,4208000,-76.31
4109,4209000,-75.45
4110,4210000,-76.31
4111,4211000,-75.76
4112,4212000,-75.87
4113,4213000,-75.45
4114,4214000,-74.57
4115,4215000,-73.95
4116,4216000,-75.05
4117,4217000,-76.09
4118,4218000,-75.87
4119,4219000,-77.15
4120,4220000,-75.76
4121,4221000,-75.66
4122,4222000,-75.45
4123,4223000,-75.76
4124,4224000,-76.09
4125,4225000,-74.2
4126,4226000,-76.31
4127,4227000,-76.31
4128,4228000,-74.66
4129,4229000,-75.66
4130,4230000,-75.76
4131,4231000,-75.76
4132,4232000,-76.19
4133,4233000,-74.66
4134,4234000,-75.87
4135,4235000,-76.19
4136,4236000,-75.87
4137,4237000,-76.09
4138,4238000,-75.05
4139,4239000,-75.66
4140,4240000,-76.19
4141,4241000,-74.66
4142,4242000,-75.87
4143,4243000,-75.35
4144,4244000,-74.95
4145,4245000,-75.87
4146,4246000,-75.66
4147,4247000,-75.87
4148,4248000,-75.24
4149,4249000,-74.11
4150,4250000,-75.44
4151,4251000,-76.66
4152,4252000,-76.09
4153,4253000,-76.09
4154,4254000,-74.57
4155,4255000,-74.2
4156,4256000,-76.78
4157,4257000,-74.66
4158,4258000,-75.76
4159,4259000,-77.15
4160,4260000,-74.95
4161,4261000,-77.27
4162,4262000,-76.19
4163,4263000,-76.31
4164,4264000,-75.76
4165,4265000,-74.66
4166,4266000,-76.09
4167,4267000,-77.15
4168,4268000,-75.35
4169,4269000,-75.84
4170,4270000,-76.17
4171,4271000,-75.84
4172,4272000,-75.74
4173,4273000,-75.22
4174,4274000,-75.42
4175,4275000,-75.42
4176,4276000,-76.75
4177,4277000,-75.02
4178,4278000,-76.06
4179,4279000,-75.74
4180,4280000,-76.28
4181,4281000,-76.75
4182,4282000,-74.83
4183,4283000,-76.75
4184,4284000,-74.45
4185,4285000,-76.28
4186,4286000,-75.42
4187,4287000,-76.06
4188,4288000,-76.28
4189,4289000,-74.27
4190,4290000,-76.51
4191,4291000,-73.17
4192,4292000,-74.93
4193,4293000,-75.74
4194,4294000,-76.28
4195,4295000,-76.06
4196,4296000,-75.32
4197,4297000,-74.45
4198,4298000,-72.93
4199,4299000,-74.27
4200,4300000,-72.86
4201,4301000,-73.09
4202,4302000,-74.45
4203,4303000,-75.32
4204,4304000,-75.32
4205,4305000,-74.45
4206,4306000,-75.42
4207,4307000,-75.74
4208,4308000,-75.63
4209,4309000,-75.02
4210,4310000,-75.63
4211,4311000,-77.0
4212,4312000,-74.63
4213,4313000,-76.28
4214,4314000,-77.0
4215,4315000,-75.42
4216,4316000,-76.28
4217,4317000,-74.93
4218,4318000,-75.63
4219,4319000,-74.18
4220,4320000,-75.84
4221,4321000,-75.63
4222,4322000,-75.42
4223,4323000,-75.74
4224,4324000,-73.58
4225,4325000,-77.0
4226,4326000,-75.74
4227,4327000,-76.17
4228,4328000,-75.22
4229,4329000,-74.93
4230,4330000,-76.06
4231,4331000,-77.0
4232,4332000,-76.28
4233,4333000,-75.74
4234,4334000,-76.28
4235,4335000,-75.42
4236,4336000,-76.17
4237,4337000,-75.32
4238,4338000,-76.51
4239,4339000,-76.64
4240,4340000,-75.84
4241,4341000,-76.51
4242,4342000,-75.32
4243,4343000,-76.17
4244,4344000,-76.28
4245,4345000,-74.45
4246,4346000,-75.84
4247,4347000,-76.06
4248,4348000,-76.75
4249,4349000,-74.83
4250,4350000,-75.63
4251,4351000,-75.42
4252,4352000,-77.12
4253,4353000,-76.75
4254,4354000,-76.28
4255,4355000,-76.51
4256,4356000,-77.0
4257,4357000,-75.74
4258,4358000,-75.74
4259,4359000,-75.02
4260,4360000,-76.75
4261,4361000,-75.42
4262,4362000,-76.28
4263,4363000,-75.42
4264,4364000,-75.32
4265,4365000,-75.63
4266,4366000,-75.74
4267,4367000,-75.42
4268,4368000,-77.12
4269,4369000,-75.84
4270,4370000,-76.28
4271,4371000,-77.0
4272,4372000,-77.5
4273,4373000,-76.64
4274,4374000,-74.83
4275,4375000,-76.17
4276,4376000,-73.41
4277,4377000,-76.06
4278,4378000,-77.12
4279,4379000,-75.84
4280,4380000,-77.0
4281,4381000,-76.17
4282,4382000,-76.06
4283,4383000,-75.84
4284,4384000,-76.17
4285,4385000,-75.63
4286,4386000,-75.84
4287,4387000,-75.74
4288,4388000,-75.32
4289,4389000,-73.92
4290,4390000,-77.12
4291,4391000,-76.28
4292,4392000,-75.74
4293,4393000,-76.17
4294,4394000,-75.84
4295,4395000,-75.22
4296,4396000,-75.32
4297,4397000,-75.63
4298,4398000,-74.09
4299,4399000,-73.94
4300,4400000,-74.2
4301,4401000,-75.76
4302,4402000,-74.85
4303,4403000,-74.85
4304,4404000,-75.66
4305,4405000,-75.44
4306,4406000,-75.44
4307,4407000,-75.35
4308,4408000,-75.87
4309,4409000,-73.86
4310,4410000,-74.47
4311,4411000,-75.44
4312,4412000,-75.66
4313,4413000,-75.76
4314,4414000,-75.76
4315,4415000,-74.11
4316,4416000,-75.35
4317,4417000,-73.94
4318,4418000,-75.35
4319,4419000,-75.76
4320,4420000,-74.85
4321,4421000,-77.15
4322,4422000,-77.15
4323,4423000,-75.66
4324,4424000,-76.31
4325,4425000,-76.31
4326,4426000,-74.66
4327,4427000,-76.54
4328,4428000,-76.54
4329,4429000,-77.27
4330,4430000,-76.66
4331,4431000,-75.35
4332,4432000,-75.66
4333,4433000,-76.09
4334,4434000,-75.66
4335,4435000,-76.31
4336,4436000,-76.09
4337,4437000,-75.76
4338,4438000,-77.02
4339,4439000,-76.09
4340,4440000,-76.31
4341,4441000,-77.66
4342,4442000,-76.09
4343,4443000,-74.47
4344,4444000,-76.19
4345,4445000,-75.24
4346,4446000,-75.44
4347,4447000,-76.19
4348,4448000,-75.87
4349,4449000,-76.19
4350,4450000,-74.47
4351,4451000,-77.79
4352,4452000,-76.54
4353,4453000,-77.52
4354,4454000,-76.19
4355,4455000,-75.05
4356,4456000,-76.19
4357,4457000,-76.66
4358,4458000,-74.66
4359,4459000,-75.76
4360,4460000,-75.44
4361,4461000,-76.09
4362,4462000,-75.76
4363,4463000,-76.31
4364,4464000,-76.31
4365,4465000,-74.57
4366,4466000,-75.24
4367,4467000,-76.31
4368,4468000,-77.27
4369,4469000,-75.35
4370,4470000,-75.87
4371,4471000,-75.35
4372,4472000,-75.76
4373,4473000,-76.66
4374,4474000,-76.31
4375,4475000,-75.87
4376,4476000,-74.95
4377,4477000,-75.35
4378,4478000,-76.31
4379,4479000,-76.77
4380,4480000,-77.27
4381,4481000,-75.24
4382,4482000,-76.31
4383,4483000,-76.19
4384,4484000,-76.31
4385,4485000,-75.65
4386,4486000,-76.54
4387,4487000,-76.54
4388,4488000,-76.77
4389,4489000,-75.87
4390,4490000,-76.77
4391,4491000,-76.54
4392,4492000,-75.87
4393,4493000,-75.76
4394,4494000,-76.19
4395,4495000,-75.44
4396,4496000,-74.66
4397,4497000,-73.94
4398,4498000,-74.2
4399,4499000,-74.2
4400,4500000,-75.05
4401,4501000,-74.11
4402,4502000,-73.11
4403,4503000,-75.05
4404,4504000,-74.85
4405,4505000,-76.19
4406,4506000,-74.66
4407,4507000,-74.95
4408,4508000,-75.65
4409,4509000,-75.87
4410,4510000,-76.09
4411,4511000,-77.66
4412,4512000,-76.19
4413,4513000,-75.65
4414,4514000,-77.02
4415,4515000,-75.87
4416,4516000,-77.02
4417,4517000,-75.87
4418,4518000,-75.24
4419,4519000,-76.54
4420,4520000,-77.14
4421,4521000,-74.66
4422,4522000,-75.35
4423,4523000,-76.31
4424,4524000,-75.87
4425,4525000,-74.47
4426,4526000,-76.54
4427,4527000,-74.66
4428,4528000,-74.85
4429,4529000,-77.52
4430,4530000,-75.44
4431,4531000,-76.31
4432,4532000,-75.65
4433,4533000,-75.87
4434,4534000,-75.44
4435,4535000,-75.24
4436,4536000,-76.54
4437,4537000,-75.24
4438,4538000,-76.66
4439,4539000,-76.77
4440,4540000,-76.54
4441,4541000,-77.02
4442,4542000,-76.54
4443,4543000,-76.54
4444,4544000,-76.31
4445,4545000,-75.35
4446,4546000,-75.65
4447,4547000,-75.05
4448,4548000,-75.44
4449,4549000,-75.76
4450,4550000,-75.76
4451,4551000,-75.65
4452,4552000,-76.19
4453,4553000,-75.05
4454,4554000,-75.87
4455,4555000,-76.19
4456,4556000,-75.05
4457,4557000,-76.19
4458,4558000,-75.35
4459,4559000,-75.05
4460,4560000,-76.66
4461,4561000,-76.19
4462,4562000,-74.95
4463,4563000,-76.09
4464,4564000,-76.77
4465,4565000,-77.02
4466,4566000,-76.19
4467,4567000,-76.31
4468,4568000,-76.09
4469,4569000,-77.27
4470,4570000,-75.35
4471,4571000,-75.76
4472,4572000,-76.09
4473,4573000,-76.66
4474,4574000,-77.02
4475,4575000,-75.65
4476,4576000,-76.54
4477,4577000,-75.24
4478,4578000,-75.76
4479,4579000,-75.87
4480,4580000,-75.87
4481,4581000,-76.09
4482,4582000,-76.19
4483,4583000,-75.87
4484,4584000,-76.54
4485,4585000,-76.19
4486,4586000,-76.09
4487,4587000,-76.19
4488,4588000,-75.65
4489,4589000,-76.09
4490,4590000,-76.09
4491,4591000,-75.05
4492,4592000,-76.66
4493,4593000,-74.85
4494,4594000,-75.65
4495,4595000,-75.76
4496,4596000,-72.88
4497,4597000,-74.3
4498,4598000,-75.35
4499,4599000,-73.85
4500,4600000,-75.87
4501,4601000,-74.2
4502,4602000,-75.05
4503,4603000,-74.47
4504,4604000,-74.2
4505,4605000,-75.76
4506,4606000,-76.31
4507,4607000,-77.14
4508,4608000,-75.76
4509,4609000,-74.47
4510,4610000,-76.66
4511,4611000,-75.05
4512,4612000,-76.77
4513,4613000,-76.66
4514,4614000,-76.09
4515,4615000,-75.87
4516,4616000,-76.77
4517,4617000,-76.31
4518,4618000,-75.24
4519,4619000,-77.52
4520,4620000,-76.19
4521,4621000,-76.31
4522,4622000,-74.95
4523,4623000,-77.02
4524,4624000,-75.87
4525,4625000,-77.02
4526,4626000,-76.66
4527,4627000,-77.02
4528,4628000,-74.66
4529,4629000,-75.65
4530,4630000,-76.66
4531,4631000,-75.24
4532,4632000,-75.65
4533,4633000,-74.57
4534,4634000,-74.85
4535,4635000,-77.14
4536,4636000,-75.76
4537,4637000,-77.66
4538,4638000,-76.66
4539,4639000,-75.44
4540,4640000,-75.76
4541,4641000,-76.54
4542,4642000,-77.52
4543,4643000,-74.95
4544,4644000,-74.95
4545,4645000,-77.66
4546,4646000,-76.66
4547,4647000,-75.65
4548,4648000,-76.77
4549,4649000,-75.44
4550,4650000,-77.52
4551,4651000,-76.19
4552,4652000,-76.09
4553,4653000,-75.04
4554,4654000,-75.04
4555,4655000,-73.85
4556,4656000,-75.04
4557,4657000,-75.86
4558,4658000,-76.09
4559,4659000,-76.09
4560,4660000,-74.95
4561,4661000,-75.76
4562,4662000,-75.65
4563,4663000,-74.66
4564,4664000,-78.03
4565,4665000,-75.84
4566,4666000,-76.51
4567,4667000,-75.73
4568,4668000,-75.73
4569,4669000,-74.27
4570,4670000,-75.84
4571,4671000,-76.63
4572,4672000,-76.51
4573,4673000,-77.24
4574,4674000,-77.12
4575,4675000,-76.06
4576,4676000,-76.17
4577,4677000,-76.17
4578,4678000,-76.06
4579,4679000,-75.84
4580,4680000,-74.83
4581,4681000,-76.17
4582,4682000,-75.73
4583,4683000,-75.73
4584,4684000,-75.63
4585,4685000,-76.06
4586,4686000,-74.92
4587,4687000,-76.63
4588,4688000,-76.06
4589,4689000,-77.24
4590,4690000,-75.73
4591,4691000,-75.84
4592,4692000,-76.63
4593,4693000,-75.02
4594,4694000,-76.63
4595,4695000,-76.28
4596,4696000,-74.54
4597,4697000,-75.21
4598,4698000,-75.32
4599,4699000,-74.17
4600,4700000,-74.45
4601,4701000,-74.45
4602,4702000,-73.74
4603,4703000,-74.27
4604,4704000,-72.78
4605,4705000,-75.42
4606,4706000,-76.28
4607,4707000,-76.99
4608,4708000,-75.84
4609,4709000,-76.17
4610,4710000,-75.21
4611,4711000,-76.17
4612,4712000,-76.63
4613,4713000,-75.42
4614,4714000,-75.84
4615,4715000,-75.21
4616,4716000,-77.24
4617,4717000,-76.06
4618,4718000,-76.17
4619,4719000,-76.63
4620,4720000,-76.28
4621,4721000,-76.17
4622,4722000,-76.28
4623,4723000,-76.28
4624,4724000,-76.06
4625,4725000,-76.75
4626,4726000,-76.17
4627,4727000,-76.51
4628,4728000,-76.99
4629,4729000,-74.92
4630,4730000,-76.31
4631,4731000,-77.14
4632,4732000,-76.66
4633,4733000,-76.77
4634,4734000,-75.04
4635,4735000,-74.95
4636,4736000,-76.08
4637,4737000,-76.31
4638,4738000,-76.66
4639,4739000,-76.08
4640,4740000,-77.02
4641,4741000,-76.08
4642,4742000,-74.85
4643,4743000,-74.11
4644,4744000,-76.53
4645,4745000,-75.76
4646,4746000,-75.34
4647,4747000,-77.27
4648,4748000,-77.14
4649,4749000,-75.76
4650,4750000,-77.27
4651,4751000,-76.31
4652,4752000,-74.66
4653,4753000,-76.31
4654,4754000,-75.44
4655,4755000,-76.53
4656,4756000,-75.65
4657,4757000,-76.08
4658,4758000,-74.95
4659,4759000,-76.53
4660,4760000,-77.14
4661,4761000,-76.53
4662,4762000,-75.76
4663,4763000,-76.77
4664,4764000,-77.02
4665,4765000,-76.53
4666,4766000,-76.19
4667,4767000,-75.04
4668,4768000,-74.95
4669,4769000,-77.02
4670,4770000,-75.76
4671,4771000,-76.53
4672,4772000,-77.52
4673,4773000,-77.02
4674,4774000,-76.08
4675,4775000,-77.02
4676,4776000,-74.85
4677,4777000,-76.08
4678,4778000,-77.27
4679,4779000,-74.85
4680,4780000,-76.66
4681,4781000,-76.19
4682,4782000,-75.65
4683,4783000,-74.66
4684,4784000,-76.53
4685,4785000,-75.65
4686,4786000,-76.19
4687,4787000,-76.66
4688,4788000,-75.65
4689,4789000,-76.66
4690,4790000,-75.76
4691,4791000,-76.3
4692,4792000,-76.77
4693,4793000,-76.19
4694,4794000,-74.95
4695,4795000,-75.24
4696,4796000,-75.44
4697,4797000,-74.95
4698,4798000,-75.04
4699,4799000,-73.76
4700,4800000,-73.27
4701,4801000,-74.95
4702,4802000,-74.47
4703,4803000,-74.2
4704,4804000,-75.86
4705,4805000,-75.86
4706,4806000,-74.66
4707,4807000,-76.19
4708,4808000,-76.53
4709,4809000,-76.66
4710,4810000,-76.53
4711,4811000,-75.44
4712,4812000,-75.76
4713,4813000,-77.27
4714,4814000,-76.66
4715,4815000,-77.27
4716,4816000,-75.76
4717,4817000,-75.86
4718,4818000,-76.53
4719,4819000,-74.47
4720,4820000,-75.86
4721,4821000,-76.77
4722,4822000,-75.76
4723,4823000,-77.02
4724,4824000,-74.57
4725,4825000,-75.04
4726,4826000,-77.02
4727,4827000,-77.02
4728,4828000,-76.53
4729,4829000,-77.02
4730,4830000,-75.86
4731,4831000,-76.19
4732,4832000,-76.08
4733,4833000,-76.19
4734,4834000,-76.08
4735,4835000,-73.85
4736,4836000,-76.08
4737,4837000,-76.3
4738,4838000,-75.04
4739,4839000,-75.76
4740,4840000,-77.65
4741,4841000,-75.34
4742,4842000,-76.19
4743,4843000,-75.65
4744,4844000,-75.65
4745,4845000,-76.53
4746,4846000,-76.19
4747,4847000,-75.24
4748,4848000,-76.08
4749,4849000,-75.04
4750,4850000,-75.86
4751,4851000,-76.53
4752,4852000,-75.24
4753,4853000,-75.44
4754,4854000,-75.86
4755,4855000,-75.24
4756,4856000,-77.27
4757,4857000,-77.65
4758,4858000,-75.04
4759,4859000,-75.24
4760,4860000,-75.86
4761,4861000,-75.86
4762,4862000,-75.44
4763,4863000,-77.14
4764,4864000,-75.04
4765,4865000,-74.47
4766,4866000,-77.14
4767,4867000,-76.19
4768,4868000,-76.3
4769,4869000,-77.52
4770,4870000,-75.86
4771,4871000,-75.65
4772,4872000,-75.34
4773,4873000,-76.66
4774,4874000,-74.85
4775,4875000,-75.65
4776,4876000,-76.08
