Frequency (Hz),Amplitude (dBm)
15527000,-76.31
15528000,-75.31
15529000,-76.19
15530000,-75.74
15531000,-76.43
15532000,-75.09
15533000,-76.92
15534000,-75.09
15535000,-74.89
15536000,-76.19
15537000,-76.43
15538000,-76.19
15539000,-76.92
15540000,-77.18
15541000,-75.31
15542000,-76.31
15543000,-77.18
15544000,-76.92
15545000,-73.76
15546000,-76.43
15547000,-76.19
15548000,-75.09
15549000,-75.41
15550000,-75.74
15551000,-75.96
15552000,-76.8
15553000,-77.31
15554000,-75.09
15555000,-75
15556000,-76.43
15557000,-75.09
15558000,-75.74
15559000,-75.31
15560000,-73.95
15561000,-77.31
15562000,-76.92
15563000,-74.6
15564000,-74.89
15565000,-76.43
15566000,-77.69
15567000,-74.6
15568000,-74.5
15569000,-76.67
15570000,-76.8
15571000,-75.74
15572000,-75.31
15573000,-75.96
15574000,-76.43
15575000,-77.44
15576000,-76.19
15577000,-75.41
15578000,-77.69
15579000,-77.44
15580000,-77.31
15581000,-75.09
15582000,-75.41
15583000,-75.74
15584000,-76.31
15585000,-77.18
15586000,-75.74
15587000,-76.67
15588000,-76.43
15589000,-77.69
15590000,-75.41
15591000,-74.76
15592000,-74.37
15593000,-76.25
15594000,-75.8
15595000,-75.8
15596000,-76.02
15597000,-76.25
15598000,-77.24
15599000,-77.37
15600000,-76.02
15601000,-76.49
15602000,-76.25
15603000,-75.9
15604000,-75.8
15605000,-76.49
15606000,-75.15
15607000,-75.37
15608000,-76.49
15609000,-76.37
15610000,-74.66
15611000,-75.8
15612000,-77.37
15613000,-75.9
15614000,-75.58
15615000,-75.58
15616000,-74.76
15617000,-76.98
15618000,-76.98
15619000,-75.8
15620000,-76.02
15621000,-75.58
15622000,-76.86
15623000,-76.37
15624000,-76.73
15625000,-74.95
15626000,-76.25
15627000,-75.8
15628000,-77.24
15629000,-75.37
15630000,-77.37
15631000,-75.58
15632000,-75.8
15633000,-76.86
15634000,-76.37
15635000,-76.73
15636000,-75.37
15637000,-76.02
15638000,-75.15
15639000,-75.15
15640000,-75.58
15641000,-76.49
15642000,-76.25
15643000,-75.9
15644000,-76.25
15645000,-74.28
15646000,-75.8
15647000,-75.8
15648000,-74.01
15649000,-75.47
15650000,-75.37
15651000,-74.37
15652000,-76.37
15653000,-75.06
15654000,-75.9
15655000,-76.02
15656000,-74.56
15657000,-75.47
15658000,-76.49
15659000,-76.25
15660000,-76.86
15661000,-76.86
15662000,-75.37
15663000,-76.98
15664000,-76.25
15665000,-76.37
15666000,-76.25
15667000,-77.5
15668000,-77.5
15669000,-75.58
15670000,-76.02
15671000,-75.06
15672000,-76.25
15673000,-75.8
15674000,-76.86
15675000,-76.73
15676000,-76.37
15677000,-78.32
15678000,-75.9
15679000,-76.02
15680000,-77.23
15681000,-77.96
15682000,-76.49
15683000,-76.73
15684000,-76.73
15685000,-75.58
15686000,-76.86
15687000,-76.73
15688000,-75.47
15689000,-76.98
15690000,-77.37
15691000,-74.95
15692000,-75.8
15693000,-77.5
15694000,-76.73
15695000,-75.8
15696000,-78.1
15697000,-75.15
15698000,-76.02
15699000,-75.47
15700000,-76.49
15701000,-76.37
15702000,-75.15
15703000,-76.73
15704000,-76.25
15705000,-75.58
15706000,-75.36
15707000,-76.86
15708000,-75.9
15709000,-74.18
15710000,-76.02
15711000,-76.37
15712000,-76.37
15713000,-75.8
15714000,-75.36
15715000,-75.47
15716000,-75.8
15717000,-76.98
15718000,-76.37
15719000,-75.9
15720000,-76.86
15721000,-78.32
15722000,-75.47
15723000,-75.47
15724000,-76.86
15725000,-75.8
15726000,-77.96
15727000,-77.5
15728000,-76.48
15729000,-76.86
15730000,-77.23
15731000,-74.66
15732000,-76.25
15733000,-76.48
15734000,-75.06
15735000,-76.37
15736000,-76.02
15737000,-77.5
15738000,-76.86
15739000,-76.25
15740000,-75.8
15741000,-76.86
15742000,-75.47
15743000,-73.48
15744000,-76.37
15745000,-76.73
15746000,-77.37
15747000,-75.58
15748000,-76.37
15749000,-76.86
15750000,-76.02
15751000,-75.47
15752000,-76.73
15753000,-75.58
15754000,-76.25
15755000,-76.25
15756000,-74.95
15757000,-75.8
15758000,-76.25
15759000,-76.98
15760000,-76.48
15761000,-75.58
15762000,-76.73
15763000,-75.9
15764000,-76.25
15765000,-74.95
15766000,-74.28
15767000,-73.57
15768000,-76.48
15769000,-77.23
15770000,-76.98
15771000,-76.37
15772000,-76.85
15773000,-76.25
15774000,-76.73
15775000,-76.85
15776000,-76.25
15777000,-77.23
15778000,-77.75
15779000,-76.02
15780000,-76.02
15781000,-76.02
15782000,-75.47
15783000,-76.02
15784000,-76.37
15785000,-77.23
15786000,-76.02
15787000,-76.85
15788000,-76.34
15789000,-75.88
15790000,-75.77
15791000,-74.25
15792000,-75.77
15793000,-75.77
15794000,-76.46
15795000,-75.99
15796000,-74.63
15797000,-76.95
15798000,-76.34
15799000,-77.93
15800000,-77.34
15801000,-77.21
15802000,-75.34
15803000,-75.44
15804000,-74.53
15805000,-76.7
15806000,-76.83
15807000,-77.21
15808000,-76.22
15809000,-76.83
15810000,-76.7
15811000,-76.83
15812000,-74.16
15813000,-76.7
15814000,-76.7
15815000,-75.13
15816000,-76.34
15817000,-75.99
15818000,-76.83
15819000,-76.7
15820000,-76.46
15821000,-75.99
15822000,-77.34
15823000,-74.63
15824000,-76.34
15825000,-76.46
15826000,-77.21
15827000,-75.87
15828000,-76.7
15829000,-75.34
15830000,-74.73
15831000,-76.83
15832000,-75.55
15833000,-77.21
15834000,-77.21
15835000,-75.44
15836000,-75.13
15837000,-76.7
15838000,-76.95
15839000,-75.99
15840000,-77.93
15841000,-76.83
15842000,-76.22
15843000,-78.07
15844000,-76.95
15845000,-75.77
15846000,-75.87
15847000,-75.77
15848000,-76.22
15849000,-75.77
15850000,-75.55
15851000,-76.34
15852000,-75.87
15853000,-75.99
15854000,-76.46
15855000,-76.34
15856000,-77.34
15857000,-76.34
15858000,-74.92
15859000,-76.83
15860000,-75.12
15861000,-76.7
15862000,-76.46
15863000,-76.7
15864000,-75.99
15865000,-75.87
15866000,-75.77
15867000,-76.83
15868000,-75.99
15869000,-76.83
15870000,-75.12
15871000,-75.99
15872000,-75.99
15873000,-76.7
15874000,-76.7
15875000,-74.73
15876000,-76.46
15877000,-75.77
15878000,-75.99
15879000,-76.7
15880000,-75.87
15881000,-77.47
15882000,-75.55
15883000,-75.55
15884000,-77.72
15885000,-75.99
15886000,-76.22
15887000,-75.12
15888000,-76.46
15889000,-76.46
15890000,-77.47
15891000,-75.55
15892000,-75.34
15893000,-76.22
15894000,-75.99
15895000,-76.95
15896000,-77.47
15897000,-76.22
15898000,-74.25
15899000,-76.7
15900000,-75.99
15901000,-75.87
15902000,-77.34
15903000,-76.22
15904000,-76.46
15905000,-76.83
15906000,-76.34
15907000,-76.83
15908000,-76.22
15909000,-75.87
15910000,-75.87
15911000,-76.22
15912000,-76.7
15913000,-75.77
15914000,-75.55
15915000,-76.34
15916000,-77.47
15917000,-77.72
15918000,-76.22
15919000,-76.22
15920000,-76.92
15921000,-76.92
15922000,-76.18
15923000,-77.17
15924000,-77.3
15925000,-76.92
15926000,-76.18
15927000,-75.73
15928000,-76.79
15929000,-76.67
15930000,-77.17
15931000,-76.18
15932000,-77.17
15933000,-74.31
15934000,-75.84
15935000,-75.96
15936000,-75.73
15937000,-75.84
15938000,-77.3
15939000,-74.99
15940000,-75.09
15941000,-76.67
15942000,-76.42
15943000,-76.31
15944000,-76.92
15945000,-74.69
15946000,-76.67
15947000,-76.92
15948000,-75.51
15949000,-75.51
15950000,-76.92
15951000,-75.3
15952000,-76.79
15953000,-75.73
15954000,-76.67
15955000,-76.42
15956000,-77.3
15957000,-76.67
15958000,-76.18
15959000,-77.44
15960000,-77.68
15961000,-75.3
15962000,-76.67
15963000,-75.84
15964000,-76.18
15965000,-76.79
15966000,-75.84
15967000,-76.18
15968000,-75.73
15969000,-75.84
15970000,-75.51
15971000,-76.79
15972000,-76.18
15973000,-76.18
15974000,-75.84
15975000,-76.67
15976000,-76.79
15977000,-74.99
15978000,-77.3
15979000,-76.42
15980000,-76.79
15981000,-76.79
15982000,-76.18
15983000,-77.3
15984000,-76.31
15985000,-75.3
15986000,-76.95
15987000,-76.34
15988000,-76.22
15989000,-75.77
15990000,-74.73
15991000,-74.53
15992000,-74.25
15993000,-72.95
15994000,-69.96
15995000,-69.21
15996000,-66.61
15997000,-65.6
15998000,-64.29
15999000,-63.61
16000000,-63.72
16001000,-63.18
16002000,-64.53
16003000,-65.29
16004000,-66.61
16005000,-69
16006000,-70.19
16007000,-72.05
16008000,-73.45
16009000,-75.03
16010000,-73.88
16011000,-75.99
16012000,-76.46
16013000,-76.46
16014000,-76.7
16015000,-74.63
16016000,-76.34
16017000,-76.22
16018000,-75.99
16019000,-75.99
16020000,-75.77
16021000,-75.44
16022000,-76.7
16023000,-75.03
16024000,-75.55
16025000,-75.44
16026000,-76.83
16027000,-76.34
16028000,-76.22
16029000,-76.7
16030000,-76.46
16031000,-75.77
16032000,-75.99
16033000,-74.63
16034000,-76.34
16035000,-75.87
16036000,-76.46
16037000,-75.87
16038000,-75.99
16039000,-74.92
16040000,-75.77
16041000,-76.46
16042000,-75.77
16043000,-75.55
16044000,-76.46
16045000,-76.46
16046000,-74.92
16047000,-75.87
16048000,-75.87
16049000,-74.73
16050000,-76.46
16051000,-76.46
16052000,-77.68
16053000,-75.84
16054000,-76.42
16055000,-75.73
16056000,-72.92
16057000,-76.31
16058000,-76.31
16059000,-75.09
16060000,-75.73
16061000,-76.31
16062000,-75.95
16063000,-77.17
16064000,-75.09
16065000,-76.67
16066000,-76.31
16067000,-76.67
16068000,-75.41
16069000,-76.31
16070000,-77.17
16071000,-76.79
16072000,-77.17
16073000,-77.17
16074000,-75.84
16075000,-76.79
16076000,-76.79
16077000,-77.44
16078000,-75.73
16079000,-76.31
16080000,-76.67
16081000,-77.68
16082000,-76.92
16083000,-76.92
16084000,-75.51
16085000,-75.84
16086000,-75.09
16087000,-77.17
16088000,-76.67
16089000,-76.67
16090000,-75.51
16091000,-76.42
16092000,-76.31
16093000,-75.73
16094000,-76.79
16095000,-75.41
16096000,-75.95
16097000,-76.42
16098000,-75.41
16099000,-74.5
16100000,-75.84
16101000,-75.09
16102000,-76.42
16103000,-75.3
16104000,-75.3
16105000,-76.42
16106000,-74.12
16107000,-75.41
16108000,-76.31
16109000,-76.79
16110000,-75.3
16111000,-76.92
16112000,-75.95
16113000,-75.95
16114000,-76.31
16115000,-74.12
16116000,-76.67
16117000,-76.73
16118000,-75.79
16119000,-76.01
16120000,-76.37
16121000,-76.24
16122000,-75.47
16123000,-76.24
16124000,-76.48
16125000,-75.05
16126000,-76.85
16127000,-76.48
16128000,-76.85
16129000,-76.37
16130000,-76.98
16131000,-76.37
16132000,-75.9
16133000,-76.73
16134000,-74.36
16135000,-75.79
16136000,-76.73
16137000,-74.75
16138000,-75.36
16139000,-76.24
16140000,-76.24
16141000,-76.48
16142000,-75.47
16143000,-76.01
16144000,-76.37
16145000,-75.47
16146000,-76.37
16147000,-76.85
16148000,-76.37
16149000,-74.95
16150000,-76.01
16151000,-76.37
16152000,-76.98
16153000,-75.05
16154000,-75.9
16155000,-76.73
16156000,-77.23
16157000,-74.95
16158000,-76.48
16159000,-75.9
16160000,-76.24
16161000,-76.85
16162000,-76.98
16163000,-75.9
16164000,-75.15
16165000,-74.75
16166000,-76.98
16167000,-77.36
16168000,-76.48
16169000,-75.36
16170000,-77.5
16171000,-75.79
16172000,-76.85
16173000,-76.01
16174000,-76.85
16175000,-76.37
16176000,-77.23
16177000,-75.79
16178000,-77.5
16179000,-76.48
16180000,-77.5
16181000,-77.23
16182000,-76.01
16183000,-76.24
16184000,-76.48
16185000,-77.36
16186000,-76.24
16187000,-74.66
16188000,-76.01
16189000,-76.85
16190000,-76.73
16191000,-76.48
16192000,-77.23
16193000,-76.73
16194000,-77.23
16195000,-76.73
16196000,-75.79
16197000,-75.47
16198000,-76.01
16199000,-77.5
16200000,-75.57
16201000,-76.73
16202000,-76.01
16203000,-76.01
16204000,-76.37
16205000,-76.01
16206000,-75.9
16207000,-77.5
16208000,-76.24
16209000,-76.97
16210000,-77.5
16211000,-75.36
16212000,-76.85
16213000,-75.36
16214000,-76.85
16215000,-75.47
16216000,-75.57
16217000,-74.28
16218000,-75.36
16219000,-75.9
16220000,-75.47
16221000,-76.85
16222000,-76.01
16223000,-77.36
16224000,-76.85
16225000,-76.24
16226000,-75.57
16227000,-75.79
16228000,-76.85
16229000,-77.36
16230000,-76.24
16231000,-74.56
16232000,-76.97
16233000,-76.97
16234000,-73.47
16235000,-76.37
16236000,-74.95
16237000,-77.95
16238000,-77.36
16239000,-75.47
16240000,-76.24
16241000,-76.48
16242000,-77.36
16243000,-75.79
16244000,-75.57
16245000,-77.74
16246000,-75.79
16247000,-76.48
16248000,-74.75
16249000,-75.77
16250000,-76.34
16251000,-75.99
16252000,-76.82
16253000,-75.02
16254000,-76.95
16255000,-75.99
16256000,-77.2
16257000,-76.45
16258000,-76.95
16259000,-76.45
16260000,-75.44
16261000,-77.2
16262000,-74.63
16263000,-77.2
16264000,-76.34
16265000,-75.55
16266000,-76.7
16267000,-76.82
16268000,-74.63
16269000,-75.55
16270000,-76.7
16271000,-76.7
16272000,-75.87
16273000,-76.82
16274000,-76.82
16275000,-76.22
16276000,-74.72
16277000,-75.77
16278000,-76.22
16279000,-77.2
16280000,-76.45
16281000,-76.22
16282000,-76.34
16283000,-74.92
16284000,-76.82
16285000,-76.95
16286000,-76.82
16287000,-77.2
16288000,-75.99
16289000,-76.22
16290000,-75.77
16291000,-76.45
16292000,-75.44
16293000,-75.02
16294000,-78.29
16295000,-76.22
16296000,-75.77
16297000,-76.22
16298000,-74.15
16299000,-76.34
16300000,-75.87
16301000,-76.95
16302000,-76.82
16303000,-75.77
16304000,-76.7
16305000,-77.71
16306000,-76.45
16307000,-75.44
16308000,-76.82
16309000,-75.54
16310000,-75.02
16311000,-74.92
16312000,-75.44
16313000,-76.7
16314000,-76.7
16315000,-75.9
16316000,-77.23
16317000,-75.05
16318000,-76.73
16319000,-75.15
16320000,-77.74
16321000,-76.85
16322000,-76.85
16323000,-74.65
16324000,-76.48
16325000,-76.97
16326000,-76.01
16327000,-76.85
16328000,-76.48
16329000,-75.79
16330000,-75.79
16331000,-76.85
16332000,-74.75
16333000,-76.01
16334000,-75.9
16335000,-76.73
16336000,-75.57
16337000,-76.97
16338000,-75.57
16339000,-76.01
16340000,-74.95
16341000,-75.15
16342000,-74.75
16343000,-76.24
16344000,-76.97
16345000,-74.36
16346000,-76.37
16347000,-75.9
16348000,-76.73
16349000,-74.75
16350000,-75.79
16351000,-75.79
16352000,-74.65
16353000,-75.9
16354000,-76.73
16355000,-76.01
16356000,-77.49
16357000,-75.79
16358000,-76.01
16359000,-77.23
16360000,-76.24
16361000,-76.37
16362000,-76.48
16363000,-75.15
16364000,-76.37
16365000,-75.79
16366000,-76.73
16367000,-75.57
16368000,-76.97
16369000,-77.36
16370000,-74.75
16371000,-76.24
16372000,-76.24
16373000,-75.36
16374000,-76.73
16375000,-75.36
16376000,-74.75
16377000,-77.95
16378000,-76.73
16379000,-76.97
16380000,-76.48
16381000,-75.99
16382000,-77.2
16383000,-76.7
16384000,-75.87
16385000,-76.95
16386000,-75.87
16387000,-75.02
16388000,-75.87
16389000,-77.71
16390000,-75.54
16391000,-76.7
16392000,-75.87
16393000,-75.02
16394000,-76.82
16395000,-76.95
16396000,-76.7
16397000,-76.34
16398000,-77.33
16399000,-76.82
16400000,-76.82
16401000,-75.02
16402000,-75.87
16403000,-76.34
16404000,-75.54
16405000,-76.34
16406000,-78.07
16407000,-76.45
16408000,-76.82
16409000,-76.95
16410000,-74.92
16411000,-76.45
16412000,-75.44
16413000,-76.82
16414000,-74.63
16415000,-76.95
16416000,-75.44
16417000,-76.7
16418000,-76.95
16419000,-75.54
16420000,-74.53
16421000,-75.12
16422000,-77.33
16423000,-76.95
16424000,-75.98
16425000,-77.71
16426000,-75.54
16427000,-78.07
16428000,-75.87
16429000,-76.82
16430000,-75.44
16431000,-75.44
16432000,-76.82
16433000,-75.44
16434000,-77.71
16435000,-77.92
16436000,-77.2
16437000,-76.34
16438000,-76.95
16439000,-76.7
16440000,-77.33
16441000,-76.45
16442000,-76.45
16443000,-76.7
16444000,-75.76
16445000,-76.45
16446000,-76.82
16447000,-77.23
16448000,-76.85
16449000,-75.79
16450000,-76.85
16451000,-75.9
16452000,-75.05
16453000,-77.49
16454000,-75.57
16455000,-74.94
16456000,-75.9
16457000,-74.94
16458000,-75.9
16459000,-76.36
16460000,-74.94
16461000,-76.24
16462000,-76.85
16463000,-77.49
16464000,-74
16465000,-76.97
16466000,-76.36
16467000,-76.73
16468000,-77.36
16469000,-76.24
16470000,-76.85
16471000,-76.97
16472000,-75.57
16473000,-75.36
16474000,-76.85
16475000,-76.36
16476000,-77.49
16477000,-73.9
16478000,-75.79
16479000,-75.05
16480000,-76.85
16481000,-76.01
16482000,-75.9
16483000,-76.48
16484000,-75.79
16485000,-76.01
16486000,-75.79
16487000,-75.46
16488000,-76.24
16489000,-76.24
16490000,-76.85
16491000,-75.79
16492000,-76.85
16493000,-76.85
16494000,-75.9
16495000,-75.46
16496000,-75.05
16497000,-72.59
16498000,-75.05
16499000,-76.73
16500000,-77.36
16501000,-75.57
16502000,-75.57
16503000,-77.23
16504000,-76.01
16505000,-77.23
16506000,-76.36
16507000,-76.48
16508000,-75.79
16509000,-76.36
16510000,-73.65
16511000,-76.01
16512000,-77.68
16513000,-76.3
16514000,-75.84
16515000,-75.95
16516000,-76.67
16517000,-75.95
16518000,-76.67
16519000,-75.73
16520000,-76.91
16521000,-77.17
16522000,-77.3
16523000,-74.5
16524000,-76.3
16525000,-74.3
16526000,-75.84
16527000,-75.84
16528000,-75.84
16529000,-75.51
16530000,-74.99
16531000,-75.73
16532000,-76.79
16533000,-77.68
16534000,-76.3
16535000,-75.51
16536000,-75.73
16537000,-76.79
16538000,-76.3
16539000,-75.95
16540000,-74.88
16541000,-76.18
16542000,-75.51
16543000,-75.84
16544000,-76.18
16545000,-76.91
16546000,-75.95
16547000,-74.88
16548000,-76.91
16549000,-75.3
16550000,-75.4
16551000,-76.91
16552000,-76.18
16553000,-77.3
16554000,-75.73
16555000,-77.17
16556000,-75.84
16557000,-77.17
16558000,-76.91
16559000,-75.09
16560000,-77.89
16561000,-76.18
16562000,-75.73
16563000,-75.09
16564000,-75.51
16565000,-76.79
16566000,-75.73
16567000,-76.91
16568000,-75.73
16569000,-76.3
16570000,-76.3
16571000,-76.79
16572000,-75.51
16573000,-75.51
16574000,-75.3
16575000,-76.66
16576000,-76.91
16577000,-75.84
16578000,-75.3
16579000,-76.7
16580000,-77.33
16581000,-75.98
16582000,-75.98
16583000,-75.44
16584000,-75.02
16585000,-76.34
16586000,-77.47
16587000,-77.71
16588000,-75.98
16589000,-76.34
16590000,-76.45
16591000,-76.7
16592000,-75.02
16593000,-76.94
16594000,-75.87
16595000,-75.33
16596000,-75.76
16597000,-76.7
16598000,-74.92
16599000,-76.21
16600000,-75.76
16601000,-75.44
16602000,-75.98
16603000,-77.33
16604000,-77.33
16605000,-75.76
16606000,-76.7
16607000,-78.06
16608000,-74.63
16609000,-75.54
16610000,-75.76
16611000,-77.71
16612000,-76.7
16613000,-75.33
16614000,-75.54
16615000,-75.54
16616000,-77.33
16617000,-75.98
16618000,-76.21
16619000,-75.33
16620000,-75.44
16621000,-76.34
16622000,-74.15
16623000,-76.45
16624000,-74.62
16625000,-74.62
16626000,-76.94
16627000,-75.54
16628000,-76.7
16629000,-75.87
16630000,-76.21
16631000,-75.98
16632000,-74.92
16633000,-75.54
16634000,-75.98
16635000,-75.12
16636000,-75.98
16637000,-75.33
16638000,-76.94
16639000,-74.62
16640000,-76.21
16641000,-76.21
16642000,-75.76
16643000,-76.21
16644000,-75.12
16645000,-77.71
16646000,-76.34
16647000,-76.45
16648000,-75.12
16649000,-76.45
16650000,-76.45
16651000,-75.54
16652000,-75.98
16653000,-76.82
16654000,-77.33
16655000,-75.98
16656000,-76.45
16657000,-75.98
16658000,-75.54
16659000,-75.44
16660000,-75.76
16661000,-76.21
16662000,-77.46
16663000,-76.94
16664000,-77.2
16665000,-76.21
16666000,-76.7
16667000,-75.76
16668000,-76.34
16669000,-75.02
16670000,-76.94
16671000,-77.46
16672000,-77.33
16673000,-76.45
16674000,-75.33
16675000,-73.53
16676000,-75.98
16677000,-75.98
16678000,-75.54
16679000,-76.45
16680000,-74.62
16681000,-74.62
16682000,-75.02
16683000,-76.45
16684000,-75.76
16685000,-75.76
16686000,-76.34
16687000,-75.44
16688000,-76.82
16689000,-76.7
16690000,-75.76
16691000,-77.2
16692000,-76.82
16693000,-76.34
16694000,-75.12
16695000,-77.46
16696000,-75.98
16697000,-76.45
16698000,-75.87
16699000,-75.44
16700000,-77.2
16701000,-73.87
16702000,-74.72
16703000,-76.82
16704000,-76.21
16705000,-77.2
16706000,-76.21
16707000,-76.45
16708000,-76.34
16709000,-75.87
16710000,-76.82
16711000,-76.7
16712000,-77.2
16713000,-75.44
16714000,-75.54
16715000,-75.76
16716000,-76.34
16717000,-76.45
16718000,-76.94
16719000,-76.7
16720000,-75.44
16721000,-76.21
16722000,-76.82
16723000,-76.7
16724000,-75.76
16725000,-76.21
16726000,-75.76
16727000,-75.54
16728000,-75.76
16729000,-76.94
16730000,-78.28
16731000,-75.02
16732000,-75.98
16733000,-76.21
16734000,-75.76
16735000,-74.72
16736000,-75.87
16737000,-76.94
16738000,-76.33
16739000,-76.21
16740000,-77.2
16741000,-78.28
16742000,-76.45
16743000,-75.12
16744000,-75.87
16745000,-75.98
16746000,-75.87
16747000,-76.7
16748000,-76.7
16749000,-76.7
16750000,-75.54
16751000,-75.98
16752000,-73.79
16753000,-76.82
16754000,-75.02
16755000,-75.87
16756000,-76.21
16757000,-74.91
16758000,-76.45
16759000,-75.54
16760000,-77.71
16761000,-75.87
16762000,-75.54
16763000,-75.33
16764000,-76.21
16765000,-74.33
16766000,-76.21
16767000,-76.94
16768000,-75.44
16769000,-75.33
16770000,-75.54
16771000,-77.71
16772000,-76.82
16773000,-73.27
16774000,-76.94
16775000,-74.53
16776000,-76.7
16777000,-76.94
16778000,-76.21
16779000,-77.2
16780000,-76.94
16781000,-77.33
16782000,-75.87
16783000,-77.46
16784000,-75.54
16785000,-76.21
16786000,-77.2
16787000,-77.46
16788000,-76.33
16789000,-75.12
16790000,-75.76
16791000,-75.12
16792000,-75.33
16793000,-75.87
16794000,-76.21
16795000,-76.7
16796000,-74.53
16797000,-76.82
16798000,-73.62
16799000,-74.53
16800000,-74.62
16801000,-74.33
16802000,-76.45
16803000,-75.12
16804000,-76.45
16805000,-76.82
16806000,-77.33
16807000,-75.54
16808000,-75.54
16809000,-76.94
16810000,-77.92
16811000,-76.21
16812000,-75.76
16813000,-76.7
16814000,-76.94
16815000,-75.98
16816000,-75.12
16817000,-75.43
16818000,-74.91
16819000,-76.21
16820000,-75.43
16821000,-75.98
16822000,-75.98
16823000,-75.87
16824000,-75.87
16825000,-76.45
16826000,-75.54
16827000,-75.87
16828000,-77.33
16829000,-76.21
16830000,-75.43
16831000,-75.76
16832000,-75.54
16833000,-77.33
16834000,-75.33
16835000,-76.21
16836000,-76.7
16837000,-77.71
16838000,-76.82
16839000,-76.21
16840000,-75.98
16841000,-75.14
16842000,-75.36
16843000,-75.89
16844000,-76.24
16845000,-75.57
16846000,-76.85
16847000,-77.36
16848000,-77.95
16849000,-76.48
16850000,-76.36
16851000,-75.36
16852000,-76.24
16853000,-77.36
16854000,-75.89
16855000,-76.01
16856000,-76.36
16857000,-76.85
16858000,-75.89
16859000,-75.46
16860000,-75.05
16861000,-74.94
16862000,-75.46
16863000,-75.57
16864000,-75.36
16865000,-76.24
16866000,-76.48
16867000,-77.36
16868000,-76.48
16869000,-74
16870000,-75.89
16871000,-76.72
16872000,-76.85
16873000,-76.01
16874000,-76.01
16875000,-76.24
16876000,-76.48
16877000,-74.65
16878000,-76.72
16879000,-76.01
16880000,-76.36
16881000,-77.49
16882000,-77.23
16883000,-77.36
16884000,-76.24
16885000,-76.97
16886000,-77.95
16887000,-76.01
16888000,-75.57
16889000,-76.01
16890000,-76.72
16891000,-76.97
16892000,-76.01
16893000,-75.57
16894000,-76.24
16895000,-76.24
16896000,-75.46
16897000,-76.01
16898000,-76.72
16899000,-75.79
16900000,-76.01
16901000,-75.57
16902000,-76.72
16903000,-75.79
16904000,-75.05
16905000,-77.74
16906000,-74.65
16907000,-75.98
16908000,-74.72
16909000,-76.21
16910000,-76.7
16911000,-75.12
16912000,-75.54
16913000,-77.33
16914000,-76.82
16915000,-75.12
16916000,-76.7
16917000,-75.02
16918000,-76.7
16919000,-75.54
16920000,-76.82
16921000,-75.43
16922000,-76.94
16923000,-75.87
16924000,-76.94
16925000,-77.2
16926000,-75.98
16927000,-77.33
16928000,-75.76
16929000,-76.7
16930000,-75.98
16931000,-77.2
16932000,-76.33
16933000,-76.82
16934000,-77.33
16935000,-77.2
16936000,-77.2
16937000,-77.2
16938000,-76.82
16939000,-75.87
16940000,-76.69
16941000,-76.69
16942000,-75.76
16943000,-75.87
16944000,-74.33
16945000,-75.98
16946000,-76.69
16947000,-74.15
16948000,-77.2
16949000,-77.46
16950000,-75.87
16951000,-76.69
16952000,-76.69
16953000,-76.69
16954000,-76.33
16955000,-76.45
16956000,-76.94
16957000,-75.98
16958000,-75.33
16959000,-76.21
16960000,-76.69
16961000,-76.94
16962000,-76.94
16963000,-75.54
16964000,-77.33
16965000,-76.69
16966000,-77.46
16967000,-73.78
16968000,-76.69
16969000,-76.45
16970000,-76.69
16971000,-77.33
16972000,-75.43
16973000,-75.87
16974000,-75.87
16975000,-75.76
16976000,-76.33
16977000,-76.21
16978000,-75.98
16979000,-76.82
16980000,-75.98
16981000,-76.21
16982000,-75.87
16983000,-75.43
16984000,-76.69
16985000,-76.69
16986000,-75.98
16987000,-75.87
16988000,-76.45
16989000,-76.69
16990000,-76.69
16991000,-74.72
16992000,-73.87
16993000,-72.56
16994000,-70.79
16995000,-69.2
16996000,-66.61
16997000,-66.01
16998000,-64.16
16999000,-63.49
17000000,-63.71
17001000,-63.82
17002000,-64.4
17003000,-65.87
17004000,-66.76
17005000,-67
17006000,-70.19
17007000,-72.33
17008000,-74.15
17009000,-74.33
17010000,-75.12
17011000,-75.12
17012000,-74.91
17013000,-75.33
17014000,-76.21
17015000,-77.33
17016000,-75.98
17017000,-76.45
17018000,-76.33
17019000,-76.21
17020000,-76.82
17021000,-75.98
17022000,-76.82
17023000,-76.69
17024000,-75.76
17025000,-75.43
17026000,-76.69
17027000,-76.21
17028000,-74.72
17029000,-76.94
17030000,-75.98
17031000,-74.52
17032000,-75.43
17033000,-76.45
17034000,-75.76
17035000,-76.33
17036000,-75.54
17037000,-76.33
17038000,-76.45
17039000,-74.24
17040000,-74.62
17041000,-75.98
17042000,-76.45
17043000,-74.62
17044000,-76.45
17045000,-75.98
17046000,-75.33
17047000,-75.98
17048000,-75.76
17049000,-76.33
17050000,-75.54
17051000,-75.87
17052000,-77.2
17053000,-76.94
17054000,-76.69
17055000,-75.98
17056000,-76.45
17057000,-75.76
17058000,-75.43
17059000,-75.43
17060000,-76.69
17061000,-76.69
17062000,-75.54
17063000,-75.98
17064000,-75.54
17065000,-75.86
17066000,-75.86
17067000,-75.86
17068000,-77.33
17069000,-78.06
17070000,-75.98
17071000,-76.21
17072000,-77.46
17073000,-77.2
17074000,-75.98
17075000,-76.82
17076000,-76.33
17077000,-77.46
17078000,-76.82
17079000,-76.82
17080000,-75.98
